,source,date_time,year,link,content,queryword
353,peopleschina,2016-06-29 00:00:00.000000,2016,http://en.people.cn/n3/2016/0629/c90000-9079162.html,"Is the fourth industrial revolution coming? Insiders have not yet reached consensus on this. Intelligent robots which will make debuts at the World Economic Forum in Tianjin, a port city of northern China have become stars and the 4.0 industry is expected to attract attention again worldwide.
Realistic robot Jia Jia
Jia Jia can talk and interact with real humans, as well as make some facial expressions. It was developed by a research team at the University of Science and Technology of China in Hefei, Anhui province.
Jia Jia has worked as a guide at school and in shopping malls, and also has a hostess in a TV show.
Humanoid robot Junko Chihira speaks three languages
Toshiba's humanoid robot Junko Chihira can speak three languages and works in a mall. She can exchange with consumers in accordance with the preset language and contents.
The developers say that Junko Chihira will learn to speak more languages and realize more man-machine communication in time. Its usage will be based in the health sector and will also be used as a companion.
Mybot is a humanoid robot with memory
Mybot is a humanoid robot capable of handling information, developed by the Korea Institute of Science and Technology. Mybot has memory, can identify the shapes of some objects and can learn to do housework.
Mybot is under development and will be used in the service sector in the future.
Pibot
Developed by the Korea Institute of Science and Technology, Pibot can fly. It will be used in high-risk work environments, such as during rescues after a disaster occurs.
YuMi -- a Robot for You and Me
Developed by ABB Engineering Shanghai, YuMi is short for “you and me,” which is meant to imply the robot was created to work well with humans. YuMi was designed to collaborate side-by-side, with human workers in a normal manufacturing environment. One of YuMi’s features is its “intrinsically safe” rating.
YuMi has been used as an assistant in the assembly of electronic products including smartphones and tablets.
SIX-LEGGED ""SNAKE MONSTER""
Developed by Carnegie Mellon University, the robot Snake Monster with six legs looks more like an insect than a snake.
It can be used in exploration, disaster relief and medical care.
RoboBee
RoboBee is a tiny robot capable of tethered flight, developed by a robotics research team at Harvard University. To achieve flight, they created artificial muscles capable of beating the wings 120 times per second. The goal of the RoboBee project is to make a fully autonomous swarm of flying robots for applications such as search and rescue and artificial pollination. The 3-centimeter wingspan of the RoboBee makes it the smallest man-made device modeled on an insect to achieve flight.",'% robot%'
354,peopleschina,2015-04-15 00:00:00.000000,2015,http://en.people.cn/business/n/2015/0415/c90778-8878804.html,"BEIJING, April 15 -- Analysts say China's first quarter (Q1) economic data, released Wednesday, highlights areas of concern but should not fuel market pessimism.
The slowdown of the world's second-largest economy deepened in 2015 Q1, prompting calls for further policy easing. However, there were signs that the economy is gradually becoming better balanced.
SLOWING GROWTH
China's economy grew 7 percent year on year in Q1, down from 7.3 percent in 2014 Q4. This growth, the lowest quarterly growth rate since 2009, was in line with the 2015 ""around 7 percent"" target.
The National Bureau of Statistics (NBS) reported that growth in industrial output, fixed asset investment and retail sales in March all slowed and were below economists' expectations.
All key headline numbers and components of GDPweakened in Q1, reflecting persistent downward pressure on the economy, UBS economist Wang Tao said.
The ongoing property downturn and staggering exports outweighed a modest Q1 cushioning from solid infrastructure investment and resilient consumption, Wang said.
Wednesday's data is the latest in a string of numbers that suggest further weakness in the economy.
Export data for March, released on Monday, tumbled from a year earlier, due to sluggish global demand. Import shipments also shrank sharply.
Consumer inflation also remained tepid in March, while producer prices stayed in deflationary territory.
Premier Li Keqiangsaid on Tuesday that the government should make efficient use of policy tools to maintain growth, promote employment and raise efficiency.
This week, the World Bank trimmed its forecast for China's growth this year from 7.2 percent to 7.1 percent.
DESIRABLE OUTCOME
Despite the slowdown, the economy is still one of the world's fastest growing and enjoys sound fundamentals as the healthy pace of job creation and income growth continue, analysts said.
NBS spokesperson Sheng Laiyun said Q1 economic growth was within a ""reasonable range"" and the slowdown was within expectation.
A ""new normal"" of slower growth is a desirable outcome as China seeks to wean the economy off its reliance on exports and state-directed investment, and instead encourage private sector growth and consumer spending to ensure sustainable expansion in the long run.
Progress has been made to shift to a more balanced and greener economy.
The service sector accounted for 51.6 percent of GDP in Q1, up from 48.2 percent in 2014 and 46.9 percent in 2013. Energy consumption per unit GDP continued to fall, recording a drop of 5.6 percent in Q1, after last year's 4.8 percent decline.
Thanks to efforts to cut red tape, simplify administrative procedures and cultivate new growth engines, newly registered companies mushroomed and high-tech industries blossomed.
The number of newly registered companies surged 38.4 percent in Q1,while new energy automobiles and robotics saw industrial output gain more than 50 percent during the same period.
AMPLE AMMUNITION
Policy makers have repeatedly stated that the country has the firepower to avert a hard landing, and should the slowdown cause widespread unemployment or a drop in citizens' incomes, it would not hesitate to intervene.
Analysts expect the central bank, which has cut interest rates twice since November and once lowered the amount of cash the banks must hold as reserves, to roll out more policy easing measures.
Additional action is needed to contain pressure and to ensure the economy continues to run within a ""reasonable range"", according to Wang Tao.
Potential measures may include the acceleration of infrastructure projects, cutting benchmark interest rates, increasing liquidity provision or speeding up pro-growth reforms, she said.
Bob Liu, an analyst at the China International Capital Corp., expects the central bank to cut the benchmark interest rate once, and the reserve requirement ratio (RRR) six times this year. Barclays economist Chang Jian forecast one interest rate cut in Q2 and two RRR cuts.
Wang expects supportive polices to buttress real activity in Q2/Q3, helping GDP growth back up to 7.1 percent in Q2. However, she added, any revival will be hard to sustain if the property downturn, the biggest drag on growth, continues to intensify to the end of the year.
To avoid a sharper slowdown, policy makers have unveiled supportive measures, including relaxed home purchasing rules and more investment in major infrastructure projects.
Longer-term development plans include further reform and three major strategies -- the Belt and Road initiative, coordinated development of the Beijing-Tianjin-Hebei region, and development of the Yangtze River economic belt. All of which are designed to unleash growth potential.
Sheng Laiyun expressed confidence that China will maintain stable and healthy growth, adding that the economy has the potential and condition to maintain a medium-high level of growth.
Ongoing industrialization, urbanization, agricultural modernization and digitalization will be the major source of growth momentum for the economy, Sheng said. When combined with macro-economic control measures, the official said, the economy is poised to maintain stable and heathy development..",'% robot%'
355,peopleschina,2015-04-08 00:00:00.000000,2015,http://en.people.cn/n/2015/0408/c90782-8875289.html,"Phone booths painted to resemble Baymax, the robot star of the Disney animated film Big Hero 6, stand out on a Beijing street, April 7, 2015.[Photo/China Daily]",'% robot%'
356,peopleschina,2015-04-23 00:00:00.000000,2015,http://en.people.cn/n/2015/0423/c98649-8882765.html,"It is predicated that China will be the largest robot user in the world by 2017; domestically-made robots will make up 45 percent of the high-end market.
The latest report released by the International Federation of Robotics (IFR) shows that with the rapid integration of robotics with new generation information technology including big date, cloud computing, and mobile Internet, the robot revolution will create a multi-trillion dollar market in the future. The report noted that by 2013 China had become the world's largest consumer market for industrial robots, and the number of robots used in China will reach 428,000 by 2017, making China the largest robot user in the world. At the same time, China itself is actively cultivating domestic robot manufacturers.
Robots promotion -
Create more jobs
The research and development, manufacturing and application of robots is an important gauge of a country's level of technological innovation and high-end manufacturing.
The latest market research report by IFR claims that the global robot market will show double-digit growth in the next few years.
ABB Group points out that China currently has just 30 robots per 10,000 workers employed in manufacturing industries. In contrast, the US robot usage is five times more than China, and Germany's 10 times more. IFR believes that the use of robots has not increased unemployment, but will create more jobs on the whole. The one million robots “on duty” have created three million jobs in the world, and will create one million more in the next five years.
Remain competitive -
Need to vigorously promote production automation
Gudrun Litzenberger, general secretary of IFR, said that automation is the key to improving productivity and promoting energy saving. China is the world's largest and fastest-growing consumer market, and the huge middle class has a growing demand for consumer goods, medical services and high-quality life. The automation trends in manufacturing industry will drive an increasing investment in China's robotics industry.
Colin Angle, founder and CEO of the U.S. largest robot manufacture iRobot, noted that China has a rapidly growing robot market. To remain competitive in manufacturing industry, Chinese enterprises need to vigorously promote production automation. China has proven robot manufacturing techniques and requirements, which is why iRobot chose China as a production base, said Angle.
Achieve big leap -
Promote the transition to a high value-added manufacturing industry
The British ""Economist"" magazine recently commented that the Chinese government is clearly aware that a high-end and high value-added manufacturing industry is needed to deal with the current challenges.
China's Ministry of Industry and Information Technology has taken a series of supporting measures; the goal is to form a complete industrial system for industrial robots, and to make sure the high-end domestic robots can make up more than 45 percent of the market share by 2020.
Litzenberger pointed out that global robot makers will face fierce competition in the next few years. China's huge market potential has provided numerous possibilities for robot development.
This article was edited and translated from ????????????????, source: People's Daily.",'% robot%'
357,peopleschina,2015-04-21 00:00:00.000000,2015,http://en.people.cn/n/2015/0421/c98649-8881394.html,"""World factory"" Dongguan is now experiencing a wave of machines replacing people. In 2014, statistics showed that 66 percent of 441 enterprises were using machines to replace workers, and 92 percent of enterprises interviewed confirmed that they would be expanding the number of machines in the next two years.
What advantages will this project bring to the companies involved? And are there any problems during the transfer?
Active creativity is the foundation for the development of any enterprise. To reduce costs, open new markets, and increase profit by relying on technical progress is becoming the choice of more and more companies. For cities like Dongguan, where labor-intensive industries gather, using machines to replace the labor force has been beneficial for many: companies become more efficient and profitable; their costs are reduced and competitiveness improves. Taking a knitwear mill as an example, it used to take one worker to control each machine during the production process, but now with the introduction of high-tech machines, one worker can control 8 fully-automatic computer-controlled facilities at the same time.
Though the project of replacing people with machines has made some progress, it is still necessary to direct attention to China's bottlenecks in technology, capital, and talent.
First of all, domestic capabilities in the production of high-end intelligent equipment are still insufficient. The machines that companies have introduced have mostly been imported from abroad. ""We really want to use some domestic robots and machines,"" said a manager of a manufacturing company. ""But imported equipment is more stable and accurate in production even though domestic products are very tempting in price.""
Second, professional technicians and researchers are also in short supply domestically. With the import of more high-tech machines, more professional technicians and researchers are also needed in the market. And the costs of ""replacing people with machines"" have consequently increased in part.
Moreover, to fully accomplish a project requires a great amount of investment, and it takes 2, 3 years or even longer to recover the costs. Should a market fall and orders dry up, a company can find itself with idle capacity. That risks trapping it in a vicious circle.
As a result, business should avoid blindly following suit in this replacement project, but comprehensively consider capabilities, capital, market, technical support, and other basic management factors before making any decision.
This article is edited and translated from ????“????”?“????”????source: People's Daily Online, author: Fu Changchao, Zhang Xiaohe",'% robot%'
358,peopleschina,2015-04-24 00:00:00.000000,2015,http://en.people.cn/n/2015/0424/c98649-8883246.html,"A robot that can speak many languages, do translation work and conduct interviews made a stunning debut at the tenth annual meeting of China's electronic information technology, held in Beijing on April 19, 2015.
The robot, named ""Xiaodu"", helped the host interview foreign guests. Its accurate, fast and fluent translation surprised all the attendees.
Baidu's leading translation technology has perfectly combined machine translation and speech recognition, thus endowing Xiaodu with powerful multilingual translation skills.
The “Big-data based core technology and industrialization of Internet machine translation” project, developed by Baidu, the Institute of Automation of Chinese Academy of Sciences, Zhejiang University, Harbin Institute of Technology, the Institute of Computing Technology of Chinese Academy of Sciences, and Tsinghua University, won the first prize for progress in science and technology at the event.
The project represents a huge breakthrough in mass translation knowledge acquisition, translation models, and multilingual translation technology, and has won high praise from many well-known global scholars in artificial intelligence and the computer translation field.
The achievements of this award-winning project will be applied to ""Baidu translation"" and more than 7000 companies and third-party applications, which will further stimulate and promote the development of related industries.
This article was edited and translated from ?????????????????, source: Science and Technology Daily.",'% robot%'
359,peopleschina,2014-06-17 00:00:00.000000,2014,http://en.people.cn/n/2014/0617/c90782-8742554.html,"SHANGHAI, June 17 -- ""Hi everyone, I am Doraemon. Shanghai is beautiful, I am glad to be here, please have fun watching the movies,"" Wasabi Mizuta told an audience at the ongoing Shanghai International Film Festival.
""It is the voice of Doraemon,"" a child screamed.
Mizuta is a Japanese voice actress and the voice of Doraemon, a Japanese robot cat from the 22nd century who has a magic pocket filled with gadgets.
The 17th Shanghai International Film Festival kicked off on Sunday. This year's eight-day event features Japanese Film Week with 11 movies, including three animations.
Mizuta told the Chinese audience Doraemon animations are ""about courage, friendship, coming of age and world peace"".
""Doraemon: New Nobita's Great Demon - Peko and the Exploration of Party of Five"" will be screened during the festival.
Another Japanese star Tokiwa Takako has brought her latest work ""49 Days"" to the festival.
Chinese filmgoers are big fans of Japanese movies. On Douban.com, the ""Japanese films"" group has more than 30,000 members with over 80 sub-topics.
""Japanese films are sensitive and touch the heart,"" said a movie fan surnamed Jiao.
Shinosuke Yakuwa, director of the latest Doraemon film, told the festival that Shanghai is likely to be one of the locations for a future Doraemon story.
Doraemon's big-screen debut was in 2007 and made 23 million yuan (3.17 million U.S.dollars) at the mainland's box office.",'% robot%'
360,peopleschina,2014-06-30 00:00:00.000000,2014,http://en.people.cn/business/n/2014/0630/c90778-8748809.html,"SHANGHAI, June 30 -- A Chinese technology company in Shanghai is suing Apple Inc. and another local company for infringement of its trademark and unfair competition, a local court said on Monday.
Representatives of Shanghai Yishijia Network Technology Co., Ltd filed a lawsuit against Apple and Shanghai Woshang Information technology Co., Ltd over the usage right of a trademark Yishijia owns on Apple's App Store, and are asking for compensation of more than 100 million yuan (about 16 million U.S. dollars), according to the Shanghai No.1 Intermediate People's Court. The court has accepted the lawsuit.
The dispute began in April, when Yishijia applied to upload the mobile application for Homevv, an online shopping platform that it developed, on the App Store, but was rejected by Apple as another app bearing the same trademark by Woshang was already there.
Yishijia, which has owned the trademark of Homevv since 2010, asked Apple to take Woshang's app off the store multiple times but was rejected.
Citing the loss of clients and market share, Yishijia demands that Apple remove Woshang's app from the App Store, and that Woshang stop using the trademark of Homevv. It also demands a public apology from the two companies.
Apple has faced a spate of lawsuits in China in recent years.
In 2013, Shanghai Zhizhen Network Technology Co, the developer of voice-recognition technology Xiao i Robot, accused the U.S. tech giant of intellectual property right infringement regarding software used in its popular Siri software.
In 2012, Apple stood trial in Beijing for allegedly selling unlicensed electronic versions of books by eight Chinese writers via the App Store.",'% robot%'
361,peopleschina,2014-07-15 00:00:00.000000,2014,http://en.people.cn/n/2014/0715/c90782-8755962.html,"BEIJING, July 15 -- ""Transformers: Age of Extinction,"" the fourth installment in the robot movie franchise, has earned more than 1.733 billion yuan (about 282 million U.S. dollars) on the Chinese mainland, according to a China Film News report on Tuesday.
The latest installment, which debuted here on June 27, had already bypassed the record set by ""Avatar"" to become the all-time top-grossing film on the Chinese mainland with 1.386 billion yuan by July 6.
In the week ending July 13, the hollywood blockbuster pulled in another 347 million yuan in ticket sales, according to the report.
Domestic romance ""The Breakup Guru"" grossed a respectable 165 million yuan in the recording week.
Third spot went to ""Old Boys: The Way of the Dragon,"" a China-made comedy, with 103 million yuan.
""Seer V"" and ""Roco Kingdom 3,"" two domestic cartoon features, took the fourth and fifth places with 38.6 million yuan and 30 million yuan respectively.",'% robot%'
362,peopleschina,2014-07-09 00:00:00.000000,2014,http://en.people.cn/n/2014/0709/c90782-8753370.html,"BEIJING, July 9 -- ""Transformers: Age of Extinction,"" the fourth installment in the robot movie franchise, earned 756 million yuan (about 121.9 million U.S. dollars) on the Chinese mainland in the week ending July 6.
The latest installment, whose box office earnings had hit 1.386 billion yuan by last week, has bypassed the record set by ""Avatar"" to become the all-time top-grossing film on the Chinese mainland.
The towering transformers were followed by ""The Breakup Guru,"" a domestic romance that grossed a respectable 255 million yuan in the week, according to a China Film News report on Wednesday.
Third place went to ""Maleficent,"" a fantasy-adventure starring Angelina Jolie that retells the life of Sleeping Beauty, with 28 million yuan.
The third installment of the horror series ""Bunshinsaba"" took in 23 million yuan to come in fourth.
""American Hustle,"" which debuted on July 4, rounded up the top five list in the week with 9.17 million yuan.",'% robot%'
363,peopleschina,2014-07-03 00:00:00.000000,2014,http://en.people.cn/n/2014/0703/c98649-8750051.html,"At a price of not much more than 10 thousand yuan, with at least five years’ work expectancy, no salary, no social welfare, no quarrels with the boss, no days off, no resignations and can meet the workload of three people... As a boss, would you not want such employees?
As industrialization progresses, China has become recognized as a major center for the global manufacturing industry. But increasing labor costs pose a problem for China's industry. Experts believe that developing intelligent manufacturing technology that focuses on industrial robots is essential. In the next 30 years, China’s robot market will grow by at least 30 percent.
Around the world, robots are mainly employed in the car and electronics industries. In China, they account for 80 percent of the workforce in the car industry.
Continuous growth of labor costs and labor shortages are the main incentives behind factories employing robots instead of people, according to Liu Changyong, vice dean of the research institute of Shenyang Xinsong Robot Automation Co. “Robots used to be very expensive. Companies would not consider using them. But in the past few years, prices have dropped by 4 percent every year.”
In 2013, China overtook Japan as the world’s largest robot market, purchasing 20 percent of the world’s robots.
Nevertheless, China’s domestic robot market is dominated by producers from Japan, Europe and the United States, while Chinese companies take less than 10 percent of total sales.
Despite its rapid growth, China’s robot technology still lags behind that of advanced countries, according to Zhao Jie, director of the Robot Research Institute of Harbin Institute of Technology.
Zhao Jie is concerned that rising demand for industrial robots might lead to cutthroat competition and duplicate construction of industrial parks among domestic enterprises.
In spite of these misgivings, some experts are optimistic about the robot industry. Cai Hegao, academician of the Chinese Academy of Engineering and professor of the Harbin Institute of Technology said that Japan had gone through a similar process and has now formed several major robot enterprises through merger and acquisition. “The number of robots is too small in the manufacturing industry. I hope that after years of development, competent enterprises will prosper and promote the sound development of China’s industrial robot industry. ”
The article is edited and translated from ??1/5?????? ??30????30%????; Source: China Economic Weekly.",'% robot%'
364,peopleschina,2014-07-10 00:00:00.000000,2014,http://en.people.cn/n/2014/0710/c202936-8753580.html,"Visitors look at a robot during the China International Robot Show in east China's Shanghai, July 9, 2014. The three-day show kicked off on Wednesday, demonstrating latest achievements in the robot industry. (Xinhua/Ding Ting)
China seems ready to embrace the age of the robot, with exhibitors attending the three-day China International Robot Show, which started on Wednesday in Shanghai, expressing confidence in a thriving Chinese robotics industry.
The expo, encompassing some 16,000 square meters, attracted more than 200 companies from over 50 countries and regions. It is estimated that 60,000 visitors will attend the event, far outnumbering the 27,371 visitors tallied last year.
Many global heavyweights are taking part in this year's show, including Comau Group from Italy, Staubli Robotics of Switzerland and Kawasaki Heavy Industries Ltd from Japan. The key industry players have brought their latest products to the show and are getting a lot of attention from interested Chinese buyers.
One of Comau's primary exhibits is the Racer 7-1.4 robot, which can perform a number of tasks, including arc welding, assembling and disassembling, sealing daily chemical products, sorting, removing, measuring and polishing.
According to Li Jing, marketing manager at Comau (Shanghai) Engineering Co Ltd, the company has received two orders for Racer so far, both from Chinese companies.
Japanese industry leader Kawasaki has also had a good response to its products this year. As a major supplier for automakers such as Toyota Motor Corp and Tianjin FAW Xiali Automobile Co Ltd, Kawasaki saw its China sales revenue double annually. The year 2013 was also extremely fruitful.
As Zhou Jianghua, sales manager of Kawasaki Robotics (Tianjin) Co Ltd Shanghai Branch, said, not just Kawasaki but the entire Chinese robotics industry is expected to grow by 20 percent a year through 2020.
""First, the ever-rising labor costs in China will make the country more reliant on robots,"" Zhou said. ""Second, it caters to the country's need of industrial upgrading, which indicates higher dependence on automation and precision. Third, the use of robots will guarantee the rate of finished products and thus enhance management efficiency.""
China became the largest robotics market last year with a total of 27,000 industrial robots being sold by overseas companies in the country, up 20 percent year-on-year, according to statistics provided by the International Federation of Robots in June.
According to the China Robot Industry Alliance, domestic companies sold more than 9,500 industrial robots in the country last year, which was three times the number sold a year earlier.
Noting the industry's rapid changes, Chinese authorities released a number of policies to further accelerate the transformation already taking place. The Ministry of Industry and Information Technology released guidelines for promoting the development of industrial robots in late December.
President Xi Jinping reiterated on Wednesday that the technical level and manufacturing capability of Chinese robots should be improved as soon as possible in order to take the lion's share of the market.
Local governments have also released similar plans to catch up with the trend. Zhejiang province, which is known for exports largely dependent on low-cost labor, announced that 36,000 local companies will be replacing human workers with machines by 2017. The annual investment is expected to be more than 300 billion yuan ($48 billion).",'% robot%'
365,peopleschina,2014-07-01 00:00:00.000000,2014,http://en.people.cn/business/n/2014/0701/c90778-8749410.html,"TOKYO, July 1 -- The Nikkei stock index gained 1.08 percent Tuesday as the yen's retreat, combined with hopes for business investment here and solid macroeconomic data from China lifted the market mood and sent investors chasing issues higher, going after riskier assets and buying back issues deemed oversold.
The benchmark Nikkei 225 index gained 164.10 points to finish at 15,326.20 while the broader Topix index of all first-section issues added 13.52 points, or 1.07 percent, to close at 1,276.08.
The yen's retreat against the U.S. dollar and the results from the latest quarterly Tanken survey by the Bank of Japan (BOJ), along with some positive data from China, contributed to a positive market mood Tuesday, analysts here said, and investor appetite for riskier assets like stocks seems to have returned.
They pointed to the Tanken survey showing that business investments are charting a positive trajectory in light of the April tax hike and that large businesses are more willing to shell out on new equipment.
Large companies raised their combined investment plans for the continuing financial year ending March to a 7.4 percent increase from a previous 0.1 percent rise forecast in the March survey, the central bank's figures showed.
The latest figure, according to the BOJ, is the highest since the 2007 June survey, with large manufacturers likely to boost their investments to around 13 percent higher than initial median forecasts and marking the highest such investment rate since the Tanken in June 2006. ""There are still some positive numbers we can look at in the Tankan. Large companies raised their combined investment plans significantly for the continuing financial year ending March, with the new figure being the highest for some years,""said one local analyst.
On the back of improving industrial production, exports and retail sales, the latest data from China has also contributed to growing faith in the momentum of the world's second-largest economy, strategist here said, which inspired investors.
According to the official Purchasing Managers' Index, manufacturing activity increased to 51.0 in June from 50.8 in May, marking a six-month high, owing to an increase in both domestic and overseas orders. A reading over 50 shows an expansionary phase, whereas one under 50 shows contraction.
In addition the HSBC PMI index climbed to 50.7 in June from 49. 4 in May, breaking the boom-or-bust 50 line for the first time. ""The market's upbeat tone was helped by the Chinese government' s announcement that the official PMI figures has rose and the data is a positive sign that the worst is over in the world's second- largest economy,""said Masashi Akutsu, an equity strategist at SMBC Nikko Securities Inc.
With the U.S. dollar fetching 101.46 yen in afternoon Tokyo trade, from 101.31 yen logged in New York on Monday, issues with a wide exposure to overseas markets got a boost, as they see profits augmented when repatriated on favorable currency rates.
Toyota, the world's largest automaker, accelerated 1.38 percent to 6,169 yen, while Nissan advanced 1.14 percent to 972 yen. Mitsubishi Motors rose 0.98 percent to 1,129 yen after reporting it will jointly produce sedans with Chrysler in Mexico.
Industrial-related issues found favor with Keyence Corp. jumping 3.2 percent to close at 45,625 yen, while industrial robotics maker Fanuc Corp. added 2.3 percent to end at 17,870 yen.
Consumer finance issues came under pressure following the sector surging on Monday, following Finance Minister Taro Aso quashed reports that the government was planning to lower interest rates on some lenders. Subsequently, Aiful Corp. dropped 2.6 percent to 636 yen and Acom Co. tumbled 8.5 percent to end the day at 441 yen.
Trading volume on Tuesday rose to 2.39 billion shares on the Tokyo Exchange's First Section, up from Monday's volume of 2.10 billion shares, with advancing issues outnumbering declining ones by 1,295 to 409.",'% robot%'
366,peopleschina,2014-07-07 00:00:00.000000,2014,http://en.people.cn/n/2014/0707/c90782-8751745.html,"Chinese actress Li Bingbing plays Su Yueming in the film from Paramount Pictures. (Source: China Daily)
The incorporation of Chinese elements in the Hollywood blockbuster Transformers: Age of Extinction has backfired as a scenic spot in Chongqing threatened to sue the film's associated producer for failing to show its logo in the film.
Chongqing Wulong Karst Tourism Group, which operates the Wulong Scenic Area, said the film's associated Chinese production company, m1905.com, didn't honor a contract that required the logo of the scenic spot on the big screen as a product placement.
""We are disappointed because we are not even close to our targets of promotions,"" said Li Chu, a marketing manager at the company. Li said the failure to incorporate the scenic area's logo has confused some audiences.
""We did a survey of foreign audiences, which showed that very few of them knew that the film was shot in our scenic area. Some even mistook the scene for Hong Kong,"" he said.
Li said the company is in negotiations with m1905.com and Paramount Pictures to reach a solution. ""If we fail to compromise on a proposal that could remedy our loss, we will resort to legal procedures,"" he said.
This is the second dispute between Chinese commercial partners and Paramount.
Last month, Pangu Estate, the operator of a five-building complex known as Pangu Plaza in Beijing, also threatened to terminate a promotional contract with two commercial partners of Paramount after the film was said to have fallen short of the company's expectations.
The company later reached a compromise with Paramount and its two Chinese partners.
Chen Zhe, a staff member at Paramount's Chinese office, said on Sunday the company would not comment on the issue.
A company executive with m1905.com, who requested anonymity, said Paramount has admitted that failing to show the Wulong logo was a mistake in the film production process.
He said that the tourism company had postponed paying the money for more than five months and this had shortened the production period.
Meanwhile, the fact the production team of the film did not know Chinese has also caused the problem, he said.
""We want to solve the dispute through negotiations,"" he said.
However, Li, the manager of the scenic spot, said the company made the payment as outlined in the contract.
Li said the company closed the Three Natural Bridges for a week in October to shoot the film after a request from the production company. It also paid another 6 million yuan ($967,000) to have its name displayed in the film.
""We just wonder why all the other cities have their names tagged in the film except us,"" he said in response to claims that the production team does not know Chinese.
In the latest meeting between the parties, Paramount has offered to remedy the mistake in all the DVDs that were issued globally, and produce a 30-second promotional video for the scenic area, according to the company executive from m1905.com.
""The video would include how Michael Bay, the director, hails the scenery in Wulong and how the scenic spot appears in the film,"" he said.
Transformers: Age of Extinction, the fourth installment in the robot franchise, has been an enormous success in China, grossing more than 1 billion yuan since it debuted on June 27, China News Service reported.
The film has scenes shot in Beijing, Tianjin and Hong Kong, and lined up a cast of Chinese stars, including Li Bingbing. The film has also given exposure to at least six Chinese brands that are eager to use the film to showcase its products.",'% robot%'
367,peopleschina,2014-07-06 00:00:00.000000,2014,http://en.people.cn/n/2014/0706/c90782-8751432.html,"Many expected ""Transformers: Age of Extinction,"" the fourth installment in the robot franchise, to be popular in China.
However, few could have forecast the Hollywood blockbuster's success to be quite so stunning.
""Transformers: Age of Extinction,"" earned 630 million yuan (about 101.6 million U.S. dollars) in its opening weekend in the Chinese mainland.
The amazing sum, which is almost equal to its ticket sales in North America, left ""The Breakup Guru,"" a domestic romance also debuted on June 27, far behind.
""Transformers 4,"" has broken several records in China, including the biggest opening of 200 million yuan, compared with the previous 122 million yuan, set by ""The Monkey King.""
According to box office trackers, the autobot protagonists of the movie are poised to dethrone ""Avatar,"" which took in more than 1.3 billion yuan, to become the highest-grossing movie ever shown in Chinese theaters.
The reputation developed by the autobots' previous installments, including ""Transformers: Dark of the Moon,"" which pulled in more than 1 billion yuan in China in 2011, lent an advantage to the latest sequel, according to analysts.
""The Chinese elements in the latest installment also make the film more appealing to the Chinese audience,"" said Rao Shuguang, deputy director of the Beijing-based China Film Art Research Center.
The film stars famed Chinese actress Li Bingbing and contains scenes shots in Chongqing Municipality in southwest China as well as in Hong Kong.
The success of ""Transformers 4"" reflects Hollywood filmmakers' shifting strategy for China, said Rao. ""They are consciously targeting the Chinese market, which is the second largest in the world.""
The screening of ""Transformers 4"" coincides with the summer holiday, when many families go to cinemas for recreation.
Meanwhile, the Chinese film industry is going through a disruptive changing of the guard, with most of the old renowned directors like Zhang Yimou and Chen Kaige past their prime and the new generation still fledgling, according to Zhang Yiwu, a professor at Peking University.
The autobots also owe their success to the more than 20,000 movie screens in China. Some 63 percent of them were set aside for ""Transformers 4."" The favorable screening arrangement is a record proportion in the Chinese market.
While many people are worried about the future of domestic productions under the huge success of ""Transformers 4,"" Zhang believes fierce competition from Hollywood could actually help Chinese films to improve.
""Domestic films still lag behind in many ways, including special effects and storytelling, and they can learn more in direct confrontation with the American films,"" the professor said.
Speaking at the 17th Shanghai International Film Festival, Zhang Hongsen, director of the film bureau under the State Administration of Press, Publication, Radio, Film and Television, urged theater chains to give domestic movies a bigger share of screens.
The director said the market should be confident in domestic productions.",'% robot%'
